platform,owner,repo,id,created,updated,default_branch,#stars,#forks
GitLab,chromaway,rell,32802097,2022-01-13T15:16:03.715Z,2025-05-08T12:10:48.274Z,dev,10,1.0
GitLab,freecad,FreeCAD-CI,30022302,2021-09-29T23:40:41.682Z,2025-05-08T12:10:47.805Z,master,2,3.0
GitLab,eurocc-latvia,culvert-model,56297877,2024-03-28T15:23:13.691Z,2025-05-08T12:10:47.798Z,main,0,0.0
GitLab,logue,NukkitX,6352724,2018-05-11T22:34:25.744Z,2025-05-08T12:10:45.957Z,master,1,0.0
GitLab,cymok,webrtc,23301772,2020-12-25T01:24:52.093Z,2025-05-08T12:10:39.496Z,master,0,2.0
GitLab,devchat-ai,workflows,48896064,2023-08-29T14:43:25.205Z,2025-05-08T12:10:39.142Z,scripts,0,0.0
GitLab,pleio,matomo,8455983,2018-09-19T12:14:09.932Z,2025-05-08T12:10:38.827Z,master,0,0.0
GitLab,haranet1,pooyesh,42457713,2023-01-10T12:17:42.209Z,2025-05-08T12:10:37.770Z,main,0,0.0
GitLab,ska-telescope/oso,ska-oso-oet-client,39372522,2022-09-13T12:53:51.108Z,2025-05-08T12:10:37.015Z,main,0,0.0
GitLab,securityinabox,securityinabox.gitlab.io,23208664,2020-12-19T21:28:23.360Z,2025-05-08T12:10:34.018Z,main,2,4.0
GitLab,micro5k,microg-unofficial-installer,29870682,2021-09-24T10:47:44.992Z,2025-05-08T12:10:28.151Z,main,3,3.0
GitLab,realoctoapp,octoapp,19091740,2020-05-30T17:15:13.703Z,2025-05-08T12:10:27.194Z,release/2.3,24,6.0
GitLab,ccpem,ccpem-pipeliner,5614410,2018-03-01T14:57:21.082Z,2025-05-08T12:10:18.791Z,main,7,9.0
GitLab,getbunker-france-nuage/france-nuage,plateforme,64644372,2024-11-19T09:36:47.415Z,2025-05-08T12:10:15.346Z,master,1,0.0
GitLab,rluna-database/nosql/mongodb,mongo,10552119,2019-01-26T20:52:49.959Z,2025-05-08T12:10:12.292Z,master,3,10.0
GitLab,stoffepojken,dotfiles,6572765,2018-06-02T17:46:30.383Z,2025-05-08T12:10:06.674Z,master,0,0.0
GitLab,null-box,cf-deployment,10177151,2019-01-02T19:19:59.559Z,2025-05-08T12:10:05.392Z,master,0,1.0
GitLab,BlueIcedPen,portfolio,67375336,2025-02-22T12:57:50.547Z,2025-05-08T12:10:04.686Z,main,0,0.0
GitLab,dezyne,vscode-dezyne,22427271,2020-11-13T10:09:04.549Z,2025-05-08T12:09:59.641Z,,0,
GitLab,kezz,getrector-org,17671340,2020-03-23T19:57:16.335Z,2025-05-08T12:09:58.978Z,master,0,0.0
GitLab,0stark,postgresql,4115863,2017-09-10T15:30:45.599Z,2025-05-08T12:09:53.529Z,master,7,2.0
GitLab,LabIS-UFRJ/urbe-latam,mapa-preve,20808068,2020-08-29T00:24:18.300Z,2025-05-08T12:09:52.189Z,mapapreve-develop,0,0.0
GitLab,appsemble,appsemble,7050597,2018-06-13T07:45:54.846Z,2025-05-08T12:09:45.456Z,main,42,30.0
GitLab,openschoolmaps,openschoolmaps.gitlab.io,7244495,2018-06-26T15:28:09.121Z,2025-05-08T12:09:44.204Z,master,4,26.0
GitLab,incubateur-territoires/startups/mon-espace-collectivite,mon-espace-collectivite,62739438,2024-10-17T15:52:43.946Z,2025-05-08T12:09:36.259Z,main,0,0.0
GitLab,z-e-u-s/ucl,ucl-backend,37997940,2022-07-21T12:39:22.587Z,2025-05-08T12:09:36.041Z,main,2,0.0
GitLab,mc36mc,freeRtr,54735743,2024-02-08T18:07:55.978Z,2025-05-08T12:09:20.958Z,master,2,4.0
GitLab,pedro.cecchini,composemultiplatformscrollpoc,68532505,2025-03-31T13:24:31.306Z,2025-05-08T12:09:20.324Z,main,0,0.0
GitLab,cscs-ci/ci-testing/webhook-ci/mirrors/5125340235196978,2255149825504669,50553516,2023-09-20T09:20:26.135Z,2025-05-08T12:09:15.995Z,main,0,0.0
GitLab,SynchronetBBS,sbbs,20810978,2020-08-29T07:35:38.980Z,2025-05-08T12:09:07.144Z,master,3,2.0
GitLab,vkochan,vterm,52668874,2023-11-30T22:58:26.223Z,2025-05-08T12:09:06.958Z,master,0,0.0
GitLab,ruthwild,ruthwild.gitlab.io,55007016,2024-02-16T11:57:44.150Z,2025-05-08T12:09:04.877Z,main,0,0.0
GitLab,cet-software,openjdk,18762169,2020-05-13T18:10:16.981Z,2025-05-08T12:09:00.618Z,master,1,5.0
GitLab,outer_space,trial_zephyr,18816393,2020-05-16T08:39:18.758Z,2025-05-08T12:08:50.088Z,master,1,0.0
GitLab,clash-lang,clash-cores,61250040,2024-08-29T12:55:42.002Z,2025-05-08T12:08:49.674Z,main,0,0.0
GitLab,yourloanapps,yourloan-front,66422612,2025-01-23T20:56:40.302Z,2025-05-08T12:08:39.158Z,main,0,0.0
GitLab,redhat/centos-stream/rpms,gcc-toolset-15-binutils,68785761,2025-04-08T16:54:18.091Z,2025-05-08T12:08:33.871Z,c10s,0,2.0
GitLab,crossref,crossref-website,44462448,2023-03-20T10:40:47.772Z,2025-05-08T12:08:20.188Z,main,5,1.0
GitLab,Linaro/windowsonarm/forks,mongodb,57053042,2024-04-19T17:38:24.670Z,2025-05-08T12:08:19.509Z,woa,0,2.0
GitLab,devops-dhealthiq,dhealth,43910463,2023-02-28T11:53:47.674Z,2025-05-08T12:08:16.873Z,,0,
GitLab,dotnet-cms,UmbracoCMS,30902757,2021-10-30T15:46:31.688Z,2025-05-08T12:08:13.383Z,v9/dev,0,4.0
GitLab,nda-cunh,suprapack,51440479,2023-10-20T22:48:40.507Z,2025-05-08T12:08:11.684Z,master,1,2.0
GitLab,embeddable-common-lisp,ecl,178692,2015-03-03T20:34:38.328Z,2025-05-08T12:08:11.036Z,develop,253,96.0
GitLab,cznic,builder,22543290,2020-11-18T16:41:29.474Z,2025-05-08T12:08:07.342Z,master,1,3.0
GitLab,qugi,qugi-gtk,67677402,2025-03-04T13:43:54.920Z,2025-05-08T12:08:07.066Z,master,0,0.0
GitLab,sylva-projects,sylva-core,42451983,2023-01-10T09:22:34.869Z,2025-05-08T12:08:05.935Z,main,34,42.0
GitLab,ruthwild,alggeo25,69260061,2025-04-24T14:04:24.544Z,2025-05-08T12:08:02.961Z,main,0,0.0
GitLab,almazovelnar,sportnews,51210793,2023-10-13T13:55:17.278Z,2025-05-08T12:07:53.977Z,master,0,0.0
GitLab,rocketduck,paas,68050770,2025-03-15T20:58:25.534Z,2025-05-08T12:07:53.365Z,main,0,0.0
GitLab,ZnDevelopment,Zora-no-Densha,3458161,2017-06-07T15:30:55.832Z,2025-05-08T12:07:50.967Z,master,16,12.0
GitLab,gitlab-com/content-sites,handbook,42817607,2023-01-23T13:08:37.074Z,2025-05-08T12:07:48.460Z,main,104,448.0
GitLab,rohanmore1,reactcrud,60461626,2024-07-31T03:55:59.316Z,2025-05-08T12:07:44.477Z,main,0,0.0
GitLab,dlr-shepard,shepard,59082852,2024-06-20T13:18:35.872Z,2025-05-08T12:07:31.638Z,main,5,2.0
GitLab,veilid,veilid,47411224,2023-07-04T23:13:17.087Z,2025-05-08T12:07:16.581Z,main,419,141.0
GitLab,trevorleung821,iptv-m3u,43652064,2023-02-19T05:29:43.479Z,2025-05-08T12:07:13.537Z,,1,
GitLab,Sofia.SB,rpgminhaparte,68351709,2025-03-25T14:13:19.614Z,2025-05-08T12:07:11.513Z,main,0,0.0
GitLab,raidiam-conformance/open-finance,certification,26426113,2021-05-05T13:21:01.696Z,2025-05-08T12:07:09.195Z,master,28,12.0
GitLab,ZaharChernenko,cpp_util,67837277,2025-03-09T12:01:49.512Z,2025-05-08T12:07:06.768Z,main,0,0.0
GitLab,seo8235612,seo,68222090,2025-03-21T04:00:34.210Z,2025-05-08T12:06:54.977Z,main,0,0.0
GitLab,gusdan/anime24,isekai,57997662,2024-05-18T15:07:49.752Z,2025-05-08T12:06:45.716Z,main,0,0.0
GitLab,fishingmonkeys,castore,69184423,2025-04-22T10:36:23.997Z,2025-05-08T12:06:42.719Z,master,0,0.0
GitLab,pouriashy11,momex,48136570,2023-07-31T13:52:56.284Z,2025-05-08T12:06:42.581Z,master,1,0.0
GitLab,ariswp2,umm_repo,16373398,2020-01-17T11:57:07.387Z,2025-05-08T12:06:37.939Z,master,0,0.0
GitLab,cip-project/cip-testing,linux-stable-rc-ci,14394223,2019-09-19T13:31:19.078Z,2025-05-08T12:06:36.540Z,trigger,2,0.0
GitLab,amazgamez,horoscope-scrapper,58821344,2024-06-13T12:39:59.917Z,2025-05-08T12:06:25.935Z,main,0,0.0
GitLab,stefarf,mtgw,50442100,2023-09-16T06:15:46.144Z,2025-05-08T12:06:17.988Z,main,0,0.0
GitLab,megazordpobeda,DataRush,68518154,2025-03-31T04:37:15.827Z,2025-05-08T12:06:15.268Z,master,0,0.0
GitLab,digipie,web,50393162,2023-09-14T16:03:55.411Z,2025-05-08T12:06:15.023Z,master,0,0.0
GitLab,cats-team,adrules,37768578,2022-07-12T17:03:18.430Z,2025-05-08T12:06:08.852Z,main,2,1.0
GitLab,MusheghKh,dotfiles-new,40939356,2022-11-10T05:56:06.935Z,2025-05-08T12:06:07.901Z,master,0,0.0
GitLab,inkscape,inkscape,3472737,2017-06-09T14:16:35.615Z,2025-05-08T12:05:52.386Z,master,3612,1651.0
GitLab,HiterretiH,itmo-mobile-application-lab,68543243,2025-03-31T19:37:26.048Z,2025-05-08T12:05:47.212Z,main,0,0.0
GitLab,maksimlb,lb1883-flux-cd-course,69455626,2025-04-30T18:31:47.662Z,2025-05-08T12:05:43.114Z,master,0,0.0
GitLab,cs-ch/website,climatestrike-website,15989139,2019-12-21T19:39:39.713Z,2025-05-08T12:05:42.145Z,development,0,4.0
GitLab,fedora/infrastructure/konflux,infra-deployments,59706718,2024-07-09T06:22:31.819Z,2025-05-08T12:05:40.063Z,main,2,7.0
GitLab,monkey265,diplomova-prace,59071639,2024-06-20T08:46:21.284Z,2025-05-08T12:05:38.539Z,main,0,0.0
GitLab,madodora/master-data,jp,68686060,2025-04-05T05:24:38.631Z,2025-05-08T12:05:30.863Z,main,0,0.0
GitLab,radoks95,sentinel-website,58832814,2024-06-13T17:18:17.630Z,2025-05-08T12:05:30.694Z,main,0,0.0
GitLab,baserow,baserow,10858056,2019-02-15T10:40:12.748Z,2025-05-08T12:05:26.606Z,develop,2141,397.0
GitLab,XLZD-UK,xlzd-sandbox,54402800,2024-01-30T17:35:26.249Z,2025-05-08T12:05:18.227Z,main,1,5.0
GitLab,CodethinkLabs/lorry,lorry2,46496098,2023-06-01T09:15:05.702Z,2025-05-08T12:05:15.785Z,main,3,6.0
GitLab,tvg1,epg,43922121,2023-02-28T17:35:46.580Z,2025-05-08T12:05:07.753Z,master,0,0.0
GitLab,debdistutils/canary,debian,45019739,2023-04-09T06:47:36.699Z,2025-05-08T12:05:06.895Z,main,1,5.0
GitLab,SquilliamSki,toldyouso,66348847,2025-01-21T15:40:12.029Z,2025-05-08T12:05:04.817Z,main,0,0.0
GitLab,langerbo,tbz-mab,68724790,2025-04-07T08:04:28.202Z,2025-05-08T12:04:59.377Z,main,0,0.0
GitLab,dxdxdt,actions-metrics,64510640,2024-11-14T04:47:43.363Z,2025-05-08T12:04:56.579Z,gitlab,0,3.0
GitLab,iago-lito,prepabrinks,56577942,2024-04-06T14:35:40.009Z,2025-05-08T12:04:56.147Z,main,0,0.0
GitLab,Panos2069,iot_lab,68627317,2025-04-03T07:59:07.151Z,2025-05-08T12:04:48.309Z,main,0,0.0
GitLab,cs-ch/website,strapi-webhook-to-telegram-bot,24631437,2021-02-23T20:43:52.917Z,2025-05-08T12:04:43.824Z,master,0,0.0
GitLab,ska-telescope,ska-low-csp-test,53014114,2023-12-13T09:12:23.335Z,2025-05-08T12:04:36.875Z,main,1,0.0
GitLab,Ghost.Data,life-lessons,29263386,2021-08-31T16:28:56.608Z,2025-05-08T12:04:34.707Z,,3,
GitLab,tortoisegit,tortoisegit,384627,2015-08-02T23:41:55.680Z,2025-05-08T12:04:30.883Z,master,649,292.0
GitLab,neppuu,lime,68718464,2025-04-07T02:20:29.142Z,2025-05-08T12:04:28.515Z,main,0,0.0
GitLab,psych0d0g,k8s_cluster,41465471,2022-11-29T20:24:50.783Z,2025-05-08T12:04:25.127Z,main,0,1.0
GitLab,maravtdm,slack_lq_linux,34996797,2022-04-01T10:06:12.726Z,2025-05-08T12:04:15.457Z,main,1,0.0
GitLab,gitlab-community/community-members,onboarding,60607268,2024-08-05T19:41:04.584Z,2025-05-08T12:04:08.195Z,,8,
GitLab,ifosim/finesse,finesse3-benchmark,53256304,2023-12-21T10:50:12.481Z,2025-05-08T12:04:01.960Z,main,0,0.0
GitLab,HBESFB,nanodxrunfiles,67445850,2025-02-25T08:46:23.365Z,2025-05-08T12:04:00.330Z,develop,0,0.0
GitLab,redhat/centos-stream/rpms,thunderbird,23694354,2021-01-15T14:26:16.902Z,2025-05-08T12:03:55.940Z,c10s,0,5.0
GitLab,incubateur-territoires/startups/deveco,deveco,46857271,2023-06-14T14:09:08.256Z,2025-05-08T12:03:50.837Z,main,1,1.0
GitLab,alexandretsarev,my_gym_schedule,56342995,2024-03-29T22:51:10.029Z,2025-05-08T12:03:37.921Z,main,1,0.0
GitLab,s2tek,vietlott,57248032,2024-04-25T06:12:54.674Z,2025-05-08T12:03:36.449Z,main,0,0.0
GitLab,olegchalyi,StudentsDescriptionWebPage-API,66833135,2025-02-05T12:09:36.536Z,2025-05-08T12:03:33.144Z,master,0,0.0
GitLab,harsh6953343,hrms-pmc,58333292,2024-05-30T06:31:39.415Z,2025-05-08T12:03:28.480Z,Harsh,0,0.0
GitLab,lp2p,thor,23062990,2020-12-12T12:08:52.489Z,2025-05-08T12:03:28.450Z,master,36,29.0
GitLab,LStucki,m122_ap24d_fussball-gewinnberechnung_di-vincenzo_stucki,68428949,2025-03-27T12:48:46.277Z,2025-05-08T12:03:25.985Z,main,0,0.0
GitLab,opencity-labs/sito-istituzionale,installer,41733848,2022-12-09T15:20:02.986Z,2025-05-08T12:03:22.435Z,main,1,0.0
GitLab,Nyarko,sipfence-website,27483194,2021-06-16T11:15:46.653Z,2025-05-08T12:03:22.302Z,main,0,1.0
GitLab,gitlab-org,gitlab-environment-toolkit,14292404,2019-09-13T12:52:36.365Z,2025-05-08T12:03:21.081Z,main,226,147.0
GitLab,danfis,cpddl,44242131,2023-03-12T09:19:58.436Z,2025-05-08T12:03:18.371Z,master,3,3.0
GitLab,apkvalley2021,quotes,27740848,2021-06-28T03:37:27.395Z,2025-05-08T12:03:17.703Z,main,0,0.0
GitLab,FiveTeste,fivelink,69364343,2025-04-28T12:57:17.105Z,2025-05-08T12:03:17.116Z,main,0,0.0
GitLab,Northern.tech/Mender,mender-server,56468016,2024-04-03T12:20:28.116Z,2025-05-08T12:03:12.555Z,main,0,0.0
GitLab,gitlab-com/localization,issue-tracker,43183991,2023-02-03T15:15:06.440Z,2025-05-08T12:03:08.365Z,main,8,4.0
GitLab,RajbirArzoi,toolkit-dashboard,68991361,2025-04-15T09:26:05.966Z,2025-05-08T12:03:00.002Z,master,0,0.0
GitLab,jc141x,portal,51901873,2023-11-05T21:52:24.833Z,2025-05-08T12:02:52.839Z,main,10,0.0
GitLab,arise-biodiversity/ui,styles,41362742,2022-11-25T12:41:45.988Z,2025-05-08T12:02:50.286Z,main,1,1.0
GitLab,XenHat,dalamudrepo,47855792,2023-07-19T22:36:51.960Z,2025-05-08T12:02:45.329Z,main,0,0.0
GitLab,one-touch-pipeline,otp,12049971,2019-04-26T16:42:11.217Z,2025-05-08T12:02:41.652Z,master,9,6.0
GitLab,kazuhcurrycw,login_amazon-deleted-17123152,17123152,2020-02-25T12:39:56.021Z,2025-05-08T12:02:41.043Z,master,0,0.0
GitLab,jacobs-products,plumbingwebsite,50248631,2023-09-11T09:05:07.588Z,2025-05-08T12:02:36.838Z,main,0,0.0
GitLab,lilypond,lilypond,18695663,2020-05-10T18:26:11.184Z,2025-05-08T12:02:35.847Z,master,83,95.0
GitLab,sylva-projects/sylva-elements/container-images,litmus-tests,66214072,2025-01-16T13:32:49.720Z,2025-05-08T12:02:30.702Z,main,0,0.0
GitLab,abrahimalia27,ui-package,67121968,2025-02-14T08:36:31.594Z,2025-05-08T12:02:16.448Z,main,0,0.0
GitLab,tyomka896,kate-fit,42182597,2022-12-29T07:09:57.181Z,2025-05-08T12:02:14.231Z,main,0,0.0
GitLab,Linaro/lkft/mirrors/stable,linux-stable-rc-queues,35441927,2022-04-18T12:46:26.750Z,2025-05-08T12:02:09.839Z,master,0,0.0
GitLab,tropa-service,tropa-server,66061035,2025-01-11T15:40:14.864Z,2025-05-08T12:02:08.726Z,master,0,0.0
GitLab,blauwe-knop/vorderingenoverzicht,fcid_library,61145933,2024-08-26T11:54:21.023Z,2025-05-08T12:02:08.533Z,master,0,0.0
GitLab,sosy-lab/software,btor2-select,64216191,2024-11-04T13:17:59.718Z,2025-05-08T12:02:07.477Z,main,0,0.0
GitLab,umgeher,protobuf,686858,2015-12-18T12:15:01.059Z,2025-05-08T12:02:07.306Z,master,0,1.0
GitLab,pi-rail,pi-rail-android,19037553,2020-05-27T19:02:34.882Z,2025-05-08T12:02:01.460Z,master,0,0.0
GitLab,pi-mobile,pi-mobile-android,19037481,2020-05-27T18:57:54.827Z,2025-05-08T12:01:56.237Z,master,1,0.0
GitLab,cmnsservices,cm-ant-standalone-test,24065154,2021-02-01T11:33:42.837Z,2025-05-08T12:01:55.094Z,master,0,3.0
GitLab,deepcypher,dc-kc,31637741,2021-11-26T15:44:41.582Z,2025-05-08T12:01:54.252Z,master,1,0.0
GitLab,CalyxOS,release,18625074,2020-05-06T18:45:45.632Z,2025-05-08T12:01:50.687Z,main,2,0.0
GitLab,AOMediaCodec,avm,28773770,2021-08-10T18:47:52.085Z,2025-05-08T12:01:50.498Z,main,48,160.0
GitLab,gitlab-org/frontend/playground,webpack-bundle-sizes,18250019,2020-04-20T13:34:18.594Z,2025-05-08T12:01:49.140Z,main,3,8.0
GitLab,termux-mirror,termux-packages,10777980,2019-02-10T18:53:58.590Z,2025-05-08T12:01:46.407Z,master,9,14.0
GitLab,t3terminal,docs,14637367,2019-10-03T16:07:09.178Z,2025-05-08T12:01:40.492Z,master,1,3.0
GitLab,huggingworld,transformers,19675562,2020-06-30T07:44:21.912Z,2025-05-08T12:01:39.043Z,master,0,2.0
GitLab,xarif/base/kubernetes,renovate,68464624,2025-03-28T13:01:10.689Z,2025-05-08T12:01:37.539Z,main,0,1.0
GitLab,castlecraft/rauth,backend,58575879,2024-06-06T10:00:00.906Z,2025-05-08T12:01:33.509Z,main,0,4.0
GitLab,vlci/vlci-integracion/src/python/etls,py_integracion_etl_loader_http,68995871,2025-04-15T11:49:01.929Z,2025-05-08T12:01:29.910Z,main,0,0.0
GitLab,php-ci-components,pipeline-images,68248842,2025-03-21T17:19:04.078Z,2025-05-08T12:01:29.549Z,main,0,0.0
GitLab,abcestc_madara,geph-mirror,24761523,2021-03-01T02:45:01.368Z,2025-05-08T12:01:19.077Z,master,2,4.0
GitLab,Lipovsky,concurrency-course,23589408,2021-01-11T13:37:30.955Z,2025-05-08T12:01:18.113Z,master,219,293.0
GitLab,ath-kanel,xattrs-live-search,57500148,2024-05-03T08:41:09.035Z,2025-05-08T12:01:13.376Z,main,0,0.0
GitLab,chaotic-aur,pkgbuilds,54867625,2024-02-12T20:47:09.489Z,2025-05-08T12:01:12.560Z,main,9,7.0
GitLab,murb-org,murb-design-system,38757962,2022-08-21T13:01:21.342Z,2025-05-08T12:01:12.471Z,main,0,0.0
GitLab,flightgear,flightgear,179587,2015-03-04T07:33:36.156Z,2025-05-08T12:01:10.785Z,next,46,33.0
GitLab,bretzel15,tobiasesswein.de,21025407,2020-09-09T09:40:35.118Z,2025-05-08T12:01:10.545Z,master,0,0.0
GitLab,gitlab-com/gl-infra/gitlab-dedicated,tenant-observability-config,61029659,2024-08-21T11:39:23.902Z,2025-05-08T12:01:07.499Z,main,0,0.0
GitLab,patopest,infra,69081346,2025-04-18T04:13:16.163Z,2025-05-08T12:00:58.634Z,master,0,0.0
GitLab,elxr/tools,apt-ostree,56404701,2024-04-01T19:52:36.800Z,2025-05-08T12:00:58.413Z,main,1,8.0
GitLab,logius/nldoc/web,nldoc.nl,68643351,2025-04-03T14:32:20.648Z,2025-05-08T12:00:57.433Z,develop,0,0.0
GitLab,kshitij.a,bitotest,66535575,2025-01-26T16:41:51.721Z,2025-05-08T12:00:57.139Z,master,0,0.0
GitLab,danfis,cpddl-test,35014010,2022-04-01T19:24:18.035Z,2025-05-08T12:00:42.082Z,compile-in-lifted-mgroups,0,0.0
GitLab,chegancasb,euribor-3m,46802780,2023-06-12T21:23:18.332Z,2025-05-08T12:00:31.308Z,master,0,0.0
GitLab,pleio,backend2,9011343,2018-10-23T12:27:50.321Z,2025-05-08T12:00:25.129Z,dev,4,6.0
GitLab,eessi,support,47243497,2023-06-28T15:55:25.451Z,2025-05-08T12:00:24.616Z,main,4,0.0
GitLab,0xb10c,github-metadata-backup-bitcoin-bitcoin,48061331,2023-07-27T14:58:29.423Z,2025-05-08T12:00:24.498Z,master,1,4.0
GitLab,HassanAhmadAli,dotnet_multimedia,69096861,2025-04-18T15:02:17.202Z,2025-05-08T12:00:21.062Z,main,0,0.0
GitLab,Plebster,f1tv,55297085,2024-02-26T09:02:10.823Z,2025-05-08T12:00:16.672Z,main,0,2.0
