platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
GitHub,riyaanb01,riyaanb01.github.io,962909577,2025-04-08T21:30:23Z,2025-04-09T00:07:59Z,main,0,0,30173,,JavaScript,"{""HTML"": {""size"": 766, ""percentage"": ""34.33""}, ""JavaScript"": {""size"": 1054, ""percentage"": ""47.24""}, ""CSS"": {""size"": 411, ""percentage"": ""18.42""}}",2,1,1,0,0
GitHub,apache,dolphinscheduler-website,206380457,2019-09-04T17:57:45Z,2025-04-14T05:06:27Z,master,137,215,355486397,Apache-2.0,JavaScript,"{""HTML"": {""size"": 8109, ""percentage"": ""1.96""}, ""JavaScript"": {""size"": 345559, ""percentage"": ""83.61""}, ""Shell"": {""size"": 13364, ""percentage"": ""3.23""}, ""SCSS"": {""size"": 46273, ""percentage"": ""11.20""}}",1462,4,166,0,973
GitHub,msft-nmcgee,RefCaller_Android,962799581,2025-04-08T17:33:41Z,2025-04-09T02:36:47Z,main,0,0,44769684,,,,9,1,1,0,0
GitHub,oktapanca,CL-hcm.cvi.report.balancing,945654083,2025-03-09T22:44:21Z,2025-04-10T03:14:13Z,main,0,0,822279,,JavaScript,"{""JavaScript"": {""size"": 56708, ""percentage"": ""89.78""}, ""CSS"": {""size"": 213, ""percentage"": ""0.34""}, ""HTML"": {""size"": 6239, ""percentage"": ""9.88""}}",5,1,1,0,0
GitHub,longvuu,Cpp-Code,856906873,2024-09-13T12:40:53Z,2025-04-10T02:29:00Z,main,1,1,3536254,,C++,"{""C++"": {""size"": 302560, ""percentage"": ""99.57""}, ""Python"": {""size"": 926, ""percentage"": ""0.30""}, ""JavaScript"": {""size"": 382, ""percentage"": ""0.13""}}",132,1,3,2,1
GitHub,AMAMazing,optimisewait,894784383,2024-11-27T01:36:10Z,2025-04-10T02:16:46Z,main,1,0,42835,MIT,Python,"{""Python"": {""size"": 4425, ""percentage"": ""100.00""}}",12,1,1,0,0
GitHub,Haabiy,EMRRunner,772302252,2024-03-14T23:26:11Z,2025-04-05T09:17:23Z,main,0,0,63032,MIT,Python,"{""Dockerfile"": {""size"": 129, ""percentage"": ""1.08""}, ""Python"": {""size"": 11097, ""percentage"": ""93.02""}, ""Shell"": {""size"": 704, ""percentage"": ""5.90""}}",82,2,4,0,25
GitHub,andica001,adso2929061,791016502,2024-04-24T00:10:05Z,2025-04-09T02:13:41Z,main,0,0,34962487,,HTML,"{""HTML"": {""size"": 664493, ""percentage"": ""85.24""}, ""CSS"": {""size"": 70536, ""percentage"": ""9.05""}, ""Pug"": {""size"": 29300, ""percentage"": ""3.76""}, ""Sass"": {""size"": 4522, ""percentage"": ""0.58""}, ""SCSS"": {""size"": 10569, ""percentage"": ""1.36""}, ""JavaScript"": {""size"": 149, ""percentage"": ""0.02""}}",80,1,4,0,0
GitHub,hameo3,Code-of-hameo,947611933,2025-03-13T00:58:27Z,2025-04-10T02:24:59Z,main,0,0,2499322,,Jupyter Notebook,"{""Jupyter Notebook"": {""size"": 18452, ""percentage"": ""73.57""}, ""Python"": {""size"": 6628, ""percentage"": ""26.43""}}",17,1,1,0,0
GitHub,servisbryce,libsocket,952278393,2025-03-21T02:49:46Z,2025-04-10T01:49:16Z,main,1,0,104795,GPL-3.0,C,"{""Makefile"": {""size"": 845, ""percentage"": ""3.65""}, ""C"": {""size"": 22337, ""percentage"": ""96.35""}}",108,1,2,0,0
GitHub,DexrnZacAttack,LCE-Packet-Documentation,831584501,2024-07-21T02:19:00Z,2025-04-10T01:49:05Z,main,2,0,49100,MIT,,,9,1,1,0,0
GitHub,rhrony09,url-shortener-extension,948122994,2025-03-13T19:37:45Z,2025-04-05T08:29:40Z,master,0,0,59296,,JavaScript,"{""HTML"": {""size"": 2378, ""percentage"": ""22.80""}, ""JavaScript"": {""size"": 5388, ""percentage"": ""51.67""}, ""CSS"": {""size"": 2662, ""percentage"": ""25.53""}}",3,1,1,0,0
GitHub,FujiNetWIFI,fujinet-yail-client,960037242,2025-04-03T18:55:40Z,2025-04-10T01:39:29Z,master,0,2,437933,NOASSERTION,C,"{""Makefile"": {""size"": 15972, ""percentage"": ""8.44""}, ""Shell"": {""size"": 4139, ""percentage"": ""2.19""}, ""C"": {""size"": 166909, ""percentage"": ""88.23""}, ""Assembly"": {""size"": 2151, ""percentage"": ""1.14""}}",4,1,2,0,2
GitHub,baoanth,banking-mongo,963649779,2025-04-10T02:19:08Z,2025-04-10T03:11:10Z,main,1,0,2208107,,JavaScript,"{""JavaScript"": {""size"": 12527, ""percentage"": ""53.25""}, ""Dockerfile"": {""size"": 388, ""percentage"": ""1.65""}, ""HTML"": {""size"": 4222, ""percentage"": ""17.95""}, ""CSS"": {""size"": 6387, ""percentage"": ""27.15""}}",3,1,1,0,0
GitHub,lilP0x,pruebaEcibombit,960716470,2025-04-04T23:34:02Z,2025-04-05T08:52:41Z,master,0,0,804389,,JavaScript,"{""JavaScript"": {""size"": 14927, ""percentage"": ""89.30""}, ""HTML"": {""size"": 361, ""percentage"": ""2.16""}, ""CSS"": {""size"": 1427, ""percentage"": ""8.54""}}",2,1,2,0,0
GitHub,majusalins,LPV-II,962310784,2025-04-08T01:04:07Z,2025-04-09T01:51:23Z,main,0,0,1482744,,CSS,"{""HTML"": {""size"": 13076, ""percentage"": ""29.35""}, ""CSS"": {""size"": 24840, ""percentage"": ""55.76""}, ""C#"": {""size"": 6634, ""percentage"": ""14.89""}}",6,1,2,0,0
GitHub,AfifFarhan98,mysoft-parking,963659959,2025-04-10T02:49:12Z,2025-04-10T04:29:45Z,main,0,0,31448,,HTML,"{""HTML"": {""size"": 3166, ""percentage"": ""100.00""}}",4,1,1,0,0
GitHub,WeAreNewJeans,Them-Leetcode-Pictures,947985258,2025-03-13T15:02:55Z,2025-04-10T02:48:05Z,main,0,0,3483375,,,,16,1,1,0,0
GitHub,linhle15-ll,subleazy,962389863,2025-04-08T04:58:34Z,2025-04-10T02:33:22Z,main,0,0,848345,,TypeScript,"{""JavaScript"": {""size"": 2012, ""percentage"": ""11.69""}, ""TypeScript"": {""size"": 10469, ""percentage"": ""60.81""}, ""CSS"": {""size"": 4735, ""percentage"": ""27.50""}}",7,1,2,1,0
GitHub,edevPedro,edevPedro,940960350,2025-03-01T06:24:44Z,2025-04-14T12:40:55Z,main,0,0,37002,,,,50,2,2,0,0
GitHub,nextcloud,integration_mattermost,503035363,2022-06-13T16:34:58Z,2025-04-10T02:28:02Z,main,21,7,3248931,AGPL-3.0,JavaScript,"{""JavaScript"": {""size"": 273797, ""percentage"": ""60.08""}, ""PHP"": {""size"": 131538, ""percentage"": ""28.86""}, ""CSS"": {""size"": 472, ""percentage"": ""0.10""}, ""Makefile"": {""size"": 3161, ""percentage"": ""0.69""}, ""Vue"": {""size"": 46750, ""percentage"": ""10.26""}}",395,14,9,27,29
GitHub,gameinclassroom,flip-bros,906812612,2024-12-22T01:16:51Z,2025-04-09T00:20:37Z,main,0,0,42884828,,JavaScript,"{""HTML"": {""size"": 3958, ""percentage"": ""0.10""}, ""JavaScript"": {""size"": 3965339, ""percentage"": ""99.86""}, ""CSS"": {""size"": 1519, ""percentage"": ""0.04""}}",4,1,1,0,0
GitHub,gibbca22,cse210-projects,931806492,2025-02-12T22:12:26Z,2025-04-05T06:05:41Z,main,0,0,179376,,C#,"{""C#"": {""size"": 66812, ""percentage"": ""100.00""}}",9,1,2,0,0
GitHub,toku463ne,pyTranscriber,959833356,2025-04-03T12:31:07Z,2025-04-05T08:21:48Z,main,0,0,34593,,Python,"{""Python"": {""size"": 2398, ""percentage"": ""65.99""}, ""Shell"": {""size"": 752, ""percentage"": ""20.69""}, ""HTML"": {""size"": 484, ""percentage"": ""13.32""}}",8,1,1,0,0
GitHub,thina-gasparin,tcc-valenthina,961546584,2025-04-06T18:28:00Z,2025-04-10T01:55:40Z,main,0,0,7708529,,HTML,"{""JavaScript"": {""size"": 28438, ""percentage"": ""21.42""}, ""CSS"": {""size"": 39921, ""percentage"": ""30.07""}, ""HTML"": {""size"": 64380, ""percentage"": ""48.50""}}",3,1,1,0,0
GitHub,wangya22,I3SB,956637434,2025-03-28T15:40:37Z,2025-04-10T02:44:57Z,main,0,0,1559607,,Python,"{""Python"": {""size"": 233560, ""percentage"": ""99.46""}, ""Shell"": {""size"": 1267, ""percentage"": ""0.54""}}",3,1,1,0,0
GitHub,soc221b,ngx-exhaustive-check,817587280,2024-06-20T03:34:12Z,2025-04-10T03:13:17Z,main,4,0,757283,MIT,TypeScript,"{""JavaScript"": {""size"": 235, ""percentage"": ""3.34""}, ""HTML"": {""size"": 993, ""percentage"": ""14.11""}, ""TypeScript"": {""size"": 5729, ""percentage"": ""81.41""}, ""CSS"": {""size"": 80, ""percentage"": ""1.14""}}",166,3,2,2,184
GitHub,discordusdocs,discordusdocs.github.io,960771834,2025-04-05T03:17:54Z,2025-04-05T05:53:45Z,main,0,0,537389,,HTML,"{""HTML"": {""size"": 12796, ""percentage"": ""100.00""}}",6,1,1,0,0
GitHub,anabios13,anabios13.github.io,711157660,2023-10-28T11:45:25Z,2025-04-05T08:23:58Z,main,0,0,1253198,,HTML,"{""HTML"": {""size"": 133348, ""percentage"": ""64.13""}, ""CSS"": {""size"": 62140, ""percentage"": ""29.89""}, ""JavaScript"": {""size"": 12439, ""percentage"": ""5.98""}}",23,1,2,0,0
GitHub,zgottlieb,rendrr,142202594,2018-07-24T19:14:51Z,2025-04-10T01:52:29Z,main,1,0,69431037,,Rust,"{""CSS"": {""size"": 275, ""percentage"": ""0.02""}, ""HTML"": {""size"": 274, ""percentage"": ""0.02""}, ""Rust"": {""size"": 1307559, ""percentage"": ""96.42""}, ""Makefile"": {""size"": 47964, ""percentage"": ""3.54""}}",45,6,4,0,1
GitHub,vivekpatil03,render1,960321480,2025-04-04T08:28:34Z,2025-04-05T08:33:49Z,main,0,0,29129,,HTML,"{""HTML"": {""size"": 1889, ""percentage"": ""100.00""}}",7,1,2,0,0
GitHub,douglasbrandao,missing-persons,952182832,2025-03-20T21:37:53Z,2025-04-10T01:43:53Z,main,0,0,1371582,,TypeScript,"{""Dockerfile"": {""size"": 578, ""percentage"": ""2.11""}, ""JavaScript"": {""size"": 557, ""percentage"": ""2.03""}, ""TypeScript"": {""size"": 25670, ""percentage"": ""93.55""}, ""CSS"": {""size"": 636, ""percentage"": ""2.32""}}",51,1,2,0,1
GitHub,housleyn,541-hw-7,962860282,2025-04-08T19:32:16Z,2025-04-09T02:39:47Z,main,0,0,46218,,Python,"{""Python"": {""size"": 14817, ""percentage"": ""100.00""}}",3,1,1,0,0
GitHub,sssxzrsx,sssxzrsx,959226504,2025-04-02T13:06:12Z,2025-04-10T04:41:21Z,main,0,0,30597,,,,6,1,1,0,0
GitHub,WenLonG12345,nextjs-voting-cms,960487777,2025-04-04T14:17:38Z,2025-04-05T08:51:50Z,main,0,0,401448,,TypeScript,"{""JavaScript"": {""size"": 1869, ""percentage"": ""1.37""}, ""TypeScript"": {""size"": 127922, ""percentage"": ""94.05""}, ""CSS"": {""size"": 4158, ""percentage"": ""3.06""}, ""Shell"": {""size"": 2069, ""percentage"": ""1.52""}}",4,1,1,0,0
GitHub,Ga5000,Ga5000,756079666,2024-02-11T22:50:44Z,2025-04-09T00:16:14Z,main,0,0,29108,,,,92,3,2,0,0
GitHub,BigDataIA-Spring25-Team-6,Final-Project-Proposal,960049704,2025-04-03T19:23:04Z,2025-04-10T01:46:08Z,main,0,0,264593,,Jupyter Notebook,"{""Jupyter Notebook"": {""size"": 177592, ""percentage"": ""100.00""}}",6,1,3,0,0
GitHub,choybuch,localhire_semi_final_2,962031744,2025-04-07T14:42:56Z,2025-04-09T01:56:16Z,main,0,0,239411456,,JavaScript,"{""JavaScript"": {""size"": 195884, ""percentage"": ""99.29""}, ""HTML"": {""size"": 824, ""percentage"": ""0.42""}, ""CSS"": {""size"": 569, ""percentage"": ""0.29""}}",8,1,1,0,0
GitHub,maximilian-heeg,docker-instanseg,962929108,2025-04-08T22:26:26Z,2025-04-09T00:07:43Z,main,0,0,31053,,Dockerfile,"{""Dockerfile"": {""size"": 635, ""percentage"": ""79.57""}, ""Python"": {""size"": 163, ""percentage"": ""20.43""}}",3,1,2,0,0
GitHub,Martintf1,E.D,959533353,2025-04-03T00:03:45Z,2025-04-10T02:59:32Z,master,0,0,164672,,Java,"{""Java"": {""size"": 11615, ""percentage"": ""100.00""}}",4,1,1,0,0
GitHub,dob23,pizzas,959550034,2025-04-03T00:59:56Z,2025-04-10T01:55:33Z,main,0,0,96908099,,Blade,"{""PHP"": {""size"": 127532, ""percentage"": ""48.38""}, ""JavaScript"": {""size"": 2255, ""percentage"": ""0.86""}, ""CSS"": {""size"": 59, ""percentage"": ""0.02""}, ""Blade"": {""size"": 133764, ""percentage"": ""50.74""}}",102,6,4,0,0
GitHub,ThiagoFly,Cadastro,963584380,2025-04-09T22:47:57Z,2025-04-10T03:30:14Z,master,0,0,859553,,TypeScript,"{""TypeScript"": {""size"": 13651, ""percentage"": ""65.12""}, ""HTML"": {""size"": 7233, ""percentage"": ""34.50""}, ""CSS"": {""size"": 80, ""percentage"": ""0.38""}}",2,2,1,0,0
GitHub,DR4KN31L,Bracker,958029886,2025-03-31T14:26:47Z,2025-04-10T04:09:03Z,master,1,0,403055,,Kotlin,"{""Kotlin"": {""size"": 58430, ""percentage"": ""100.00""}}",23,2,1,0,8
GitHub,MatsunagaAtsuki,Employment-work,883565107,2024-11-05T07:31:43Z,2025-04-05T08:20:57Z,develop,0,0,886162,,Dart,"{""Kotlin"": {""size"": 135, ""percentage"": ""0.09""}, ""Swift"": {""size"": 1876, ""percentage"": ""1.31""}, ""Objective-C"": {""size"": 39, ""percentage"": ""0.03""}, ""Dart"": {""size"": 93597, ""percentage"": ""65.51""}, ""CMake"": {""size"": 19942, ""percentage"": ""13.96""}, ""C++"": {""size"": 24543, ""percentage"": ""17.18""}, ""C"": {""size"": 1459, ""percentage"": ""1.02""}, ""HTML"": {""size"": 1276, ""percentage"": ""0.89""}}",51,4,1,0,25
GitHub,erodriiguezz,file-explorer,935748007,2025-02-20T00:32:09Z,2025-04-10T02:59:47Z,master,0,0,234600,,JavaScript,"{""JavaScript"": {""size"": 6715, ""percentage"": ""75.93""}, ""HTML"": {""size"": 362, ""percentage"": ""4.09""}, ""CSS"": {""size"": 1767, ""percentage"": ""19.98""}}",4,1,2,0,0
GitHub,ddoroshev,onetimechat,672651892,2023-07-30T19:57:32Z,2025-04-05T06:01:08Z,master,1,0,1346799,MIT,JavaScript,"{""Dockerfile"": {""size"": 593, ""percentage"": ""4.62""}, ""HTML"": {""size"": 1213, ""percentage"": ""9.44""}, ""CSS"": {""size"": 1666, ""percentage"": ""12.97""}, ""JavaScript"": {""size"": 6169, ""percentage"": ""48.03""}, ""Python"": {""size"": 3202, ""percentage"": ""24.93""}}",57,4,4,1,18
GitHub,brunolealx,escape-da-fabrica-unity,963570846,2025-04-09T22:08:47Z,2025-04-10T02:36:07Z,main,0,0,1010052,MIT,HTML,"{""C#"": {""size"": 8896, ""percentage"": ""21.63""}, ""Mathematica"": {""size"": 15479, ""percentage"": ""37.64""}, ""HTML"": {""size"": 16747, ""percentage"": ""40.73""}}",4,1,2,0,0
GitHub,bradym,familycodex,40788771,2015-08-15T22:25:19Z,2025-04-14T07:43:55Z,main,0,0,566627,,Jinja,"{""Shell"": {""size"": 37, ""percentage"": ""0.18""}, ""Python"": {""size"": 7349, ""percentage"": ""36.06""}, ""CSS"": {""size"": 490, ""percentage"": ""2.40""}, ""JavaScript"": {""size"": 2543, ""percentage"": ""12.48""}, ""Jinja"": {""size"": 9959, ""percentage"": ""48.87""}}",107,10,3,0,35
GitHub,xavier2code,lexitale,963320026,2025-04-09T13:53:41Z,2025-04-10T02:19:03Z,main,0,0,258880,MIT,TypeScript,"{""TypeScript"": {""size"": 19944, ""percentage"": ""99.36""}, ""CSS"": {""size"": 48, ""percentage"": ""0.24""}, ""JavaScript"": {""size"": 81, ""percentage"": ""0.40""}}",13,1,3,0,0
GitHub,glycogen94,Nextjs-Rust-WASM-monorepo,960860591,2025-04-05T08:08:30Z,2025-04-05T10:32:04Z,main,0,0,281766,MIT,TypeScript,"{""TypeScript"": {""size"": 15061, ""percentage"": ""74.36""}, ""CSS"": {""size"": 1537, ""percentage"": ""7.59""}, ""JavaScript"": {""size"": 1557, ""percentage"": ""7.69""}, ""Rust"": {""size"": 2098, ""percentage"": ""10.36""}}",1,1,1,0,0
GitHub,Capellinx,accordify-frontend,955007906,2025-03-26T00:50:47Z,2025-04-10T01:50:03Z,main,0,0,655021,,TypeScript,"{""JavaScript"": {""size"": 734, ""percentage"": ""0.71""}, ""HTML"": {""size"": 375, ""percentage"": ""0.36""}, ""TypeScript"": {""size"": 98433, ""percentage"": ""94.63""}, ""CSS"": {""size"": 4481, ""percentage"": ""4.31""}}",96,1,1,0,0
GitHub,marcoolucio17,pathexplorer-backend,958276445,2025-03-31T23:51:14Z,2025-04-10T01:45:28Z,main,0,0,31708,ISC,JavaScript,"{""JavaScript"": {""size"": 1642, ""percentage"": ""100.00""}}",8,3,2,0,2
GitHub,JorgeCroscob,CSW-CC1N,935149832,2025-02-19T01:36:10Z,2025-04-10T01:36:45Z,main,0,0,29053782,,HTML,"{""HTML"": {""size"": 23639, ""percentage"": ""99.41""}, ""CSS"": {""size"": 141, ""percentage"": ""0.59""}}",18,1,2,0,0
GitHub,simonf011,portfolio-boost,963036395,2025-04-09T04:05:38Z,2025-04-10T02:02:20Z,main,0,0,33024,,JavaScript,"{""JavaScript"": {""size"": 3426, ""percentage"": ""100.00""}}",6,1,1,0,0
GitHub,LongIslandCW,morsebrowser,482601080,2022-04-17T18:22:46Z,2025-04-10T02:21:35Z,main,22,21,2681668,,TypeScript,"{""JavaScript"": {""size"": 147293, ""percentage"": ""37.55""}, ""CSS"": {""size"": 1365, ""percentage"": ""0.35""}, ""HTML"": {""size"": 92921, ""percentage"": ""23.69""}, ""TypeScript"": {""size"": 150704, ""percentage"": ""38.42""}}",2515,10,7,79,136
GitHub,3685-Sr,first-repo,918908441,2025-01-19T07:26:59Z,2025-04-05T08:26:37Z,main,0,0,31995,,C#,"{""C#"": {""size"": 3185, ""percentage"": ""100.00""}}",7,1,1,0,0
GitHub,IsabelaA99,conta-bancaria-java,962231734,2025-04-07T21:07:53Z,2025-04-10T01:49:29Z,main,0,0,36383,,Java,"{""Java"": {""size"": 2426, ""percentage"": ""100.00""}}",2,1,1,0,0
GitHub,Masj200,cpp,947268554,2025-03-12T12:24:44Z,2025-04-10T02:46:49Z,main,0,0,573477,,C++,"{""C++"": {""size"": 41538, ""percentage"": ""95.63""}, ""C"": {""size"": 1898, ""percentage"": ""4.37""}}",17,1,2,0,0
GitHub,makc120264,landing-affdragons,960280133,2025-04-04T06:54:01Z,2025-04-05T08:46:21Z,main,0,0,228755,,CSS,"{""PHP"": {""size"": 7487, ""percentage"": ""11.70""}, ""JavaScript"": {""size"": 9720, ""percentage"": ""15.18""}, ""CSS"": {""size"": 23526, ""percentage"": ""36.75""}, ""Hack"": {""size"": 23283, ""percentage"": ""36.37""}}",6,1,2,0,0
GitHub,214g1a0511,CSE-2021-25-Batch-A1,907687140,2024-12-24T06:40:47Z,2025-04-05T08:56:09Z,main,0,0,4519590,,JavaScript,"{""HTML"": {""size"": 2065, ""percentage"": ""2.51""}, ""JavaScript"": {""size"": 74063, ""percentage"": ""89.94""}, ""CSS"": {""size"": 6217, ""percentage"": ""7.55""}}",3,1,2,0,0
GitHub,AyeshaMaryam-1,project-4-assignments,960847832,2025-04-05T07:28:21Z,2025-04-05T08:57:43Z,main,0,0,37804,,Jupyter Notebook,"{""Jupyter Notebook"": {""size"": 7609, ""percentage"": ""100.00""}}",14,1,1,0,0
GitHub,Pratiksha1516,presentations,948919527,2025-03-15T09:01:32Z,2025-04-05T05:47:40Z,main,0,0,7129471,,,,5,1,2,0,0
GitHub,Kanduku,loan-approval-analysis,960779663,2025-04-05T03:49:03Z,2025-04-05T06:02:38Z,main,0,0,923037,,JavaScript,"{""HTML"": {""size"": 1721, ""percentage"": ""10.20""}, ""CSS"": {""size"": 5336, ""percentage"": ""31.63""}, ""JavaScript"": {""size"": 9815, ""percentage"": ""58.17""}}",2,1,1,0,0
GitHub,MalikOwaisDev,Tic-Tac-Toe,874107354,2024-10-17T09:09:55Z,2025-04-05T05:56:05Z,main,0,1,86544,,CSS,"{""JavaScript"": {""size"": 2334, ""percentage"": ""37.78""}, ""HTML"": {""size"": 1285, ""percentage"": ""20.80""}, ""CSS"": {""size"": 2559, ""percentage"": ""41.42""}}",10,1,2,0,1
GitHub,SilasSupersys,Aula_Estacio,955638935,2025-03-27T00:40:41Z,2025-04-10T02:24:33Z,main,0,0,118460,,C,"{""C"": {""size"": 10960, ""percentage"": ""100.00""}}",15,1,1,0,0
GitHub,nicolasroumec,PetAPI,954262074,2025-03-24T20:07:35Z,2025-04-10T01:47:44Z,master,0,0,258418,,C#,"{""C#"": {""size"": 112212, ""percentage"": ""100.00""}}",28,1,1,0,0
GitHub,SaiSatyaJagannadh,Antra_Training,951024337,2025-03-19T03:40:03Z,2025-04-10T02:24:31Z,main,0,0,2068548,,C#,"{""C#"": {""size"": 42349, ""percentage"": ""55.48""}, ""CSS"": {""size"": 9468, ""percentage"": ""12.40""}, ""HTML"": {""size"": 22760, ""percentage"": ""29.82""}, ""JavaScript"": {""size"": 1752, ""percentage"": ""2.30""}}",19,1,1,0,0
GitHub,Michael-progaming-Lee,Community-Engagement-Platform,888234247,2024-11-14T03:26:25Z,2025-04-10T01:52:27Z,master,0,0,8276679,,PHP,"{""PHP"": {""size"": 486512, ""percentage"": ""96.44""}, ""CSS"": {""size"": 17968, ""percentage"": ""3.56""}}",27,1,1,0,0
GitHub,Plonteras191,JS-BASICS-AND-MY-ACTIVITIES,958454054,2025-04-01T08:18:18Z,2025-04-05T10:20:19Z,main,0,0,65230,,HTML,"{""HTML"": {""size"": 13408, ""percentage"": ""50.14""}, ""JavaScript"": {""size"": 13332, ""percentage"": ""49.86""}}",3,1,2,0,0
GitHub,angelverduzco,esli-game-page,961162376,2025-04-05T22:17:55Z,2025-04-10T02:51:18Z,main,0,0,838357,,JavaScript,"{""JavaScript"": {""size"": 20401, ""percentage"": ""74.37""}, ""HTML"": {""size"": 627, ""percentage"": ""2.29""}, ""CSS"": {""size"": 6404, ""percentage"": ""23.34""}}",24,1,1,0,0
GitHub,Pravin-1898,Student-Engagement-and-Payment-Insights-for-IMAD-studio,952771033,2025-03-21T21:15:27Z,2025-04-05T10:07:08Z,main,0,0,467846,,,,2,1,1,0,0
GitHub,Divanshu9090,Photos,915668531,2025-01-12T13:47:17Z,2025-04-05T08:44:44Z,main,3,1,904364,,JavaScript,"{""JavaScript"": {""size"": 28213, ""percentage"": ""75.61""}, ""HTML"": {""size"": 553, ""percentage"": ""1.48""}, ""CSS"": {""size"": 8549, ""percentage"": ""22.91""}}",33,1,3,0,1
GitHub,arminsfuton5w4,15-112-Term-Project-Grace-s-Klutzy-Cafe,890136212,2024-11-18T03:41:52Z,2025-04-10T01:56:40Z,main,0,0,759348141,,HTML,"{""Python"": {""size"": 27503330, ""percentage"": ""45.78""}, ""C"": {""size"": 106063, ""percentage"": ""0.18""}, ""JavaScript"": {""size"": 396218, ""percentage"": ""0.66""}, ""CSS"": {""size"": 367380, ""percentage"": ""0.61""}, ""HTML"": {""size"": 31704677, ""percentage"": ""52.77""}}",129,4,2,0,5
GitHub,bosagora,loyalty-tokens,746477304,2024-01-22T04:30:15Z,2025-04-10T04:37:26Z,v0.x.x,0,4,10291272,NOASSERTION,TypeScript,"{""Solidity"": {""size"": 6579, ""percentage"": ""10.79""}, ""TypeScript"": {""size"": 54372, ""percentage"": ""89.21""}}",36,1,2,0,17
GitHub,scotty369,scotty369,861392079,2024-09-22T19:08:27Z,2025-04-10T02:22:16Z,main,1,0,32749,,,,43,1,1,0,0
GitHub,amirgholipour,AgenticAI-with-Ollama,956233178,2025-03-27T23:09:15Z,2025-04-09T02:37:29Z,main,0,0,19482550,Apache-2.0,Jupyter Notebook,"{""Jupyter Notebook"": {""size"": 1660278, ""percentage"": ""79.80""}, ""Python"": {""size"": 151195, ""percentage"": ""7.27""}, ""HTML"": {""size"": 269106, ""percentage"": ""12.93""}}",21,1,2,0,0
GitHub,IoTKETI,specula,963158164,2025-04-09T08:45:45Z,2025-04-10T01:39:19Z,master,0,0,214137,,Vue,"{""HTML"": {""size"": 329, ""percentage"": ""1.16""}, ""Vue"": {""size"": 23996, ""percentage"": ""84.83""}, ""CSS"": {""size"": 2559, ""percentage"": ""9.05""}, ""JavaScript"": {""size"": 1403, ""percentage"": ""4.96""}}",2,1,1,0,0
GitHub,OswaldoxLG,integradoraApi,947661282,2025-03-13T03:34:54Z,2025-04-10T02:37:51Z,main,0,0,613338,MIT,TypeScript,"{""JavaScript"": {""size"": 1519, ""percentage"": ""6.28""}, ""TypeScript"": {""size"": 22657, ""percentage"": ""93.72""}}",385,1,48,0,0
GitHub,luzdl,APPJIC,954800522,2025-03-25T16:27:36Z,2025-04-10T02:17:50Z,main,0,0,770455,,C++,"{""Kotlin"": {""size"": 121, ""percentage"": ""0.22""}, ""Swift"": {""size"": 1812, ""percentage"": ""3.33""}, ""Objective-C"": {""size"": 38, ""percentage"": ""0.07""}, ""Dart"": {""size"": 5969, ""percentage"": ""10.98""}, ""CMake"": {""size"": 19712, ""percentage"": ""36.25""}, ""C++"": {""size"": 24088, ""percentage"": ""44.30""}, ""C"": {""size"": 1425, ""percentage"": ""2.62""}, ""HTML"": {""size"": 1212, ""percentage"": ""2.23""}}",2,1,1,0,0
GitHub,msk-chaithanya-raj,portfolio,929515320,2025-02-08T18:14:20Z,2025-04-05T08:35:42Z,main,1,0,20390605,,TypeScript,"{""JavaScript"": {""size"": 2514, ""percentage"": ""2.97""}, ""HTML"": {""size"": 368, ""percentage"": ""0.43""}, ""TypeScript"": {""size"": 79492, ""percentage"": ""93.75""}, ""CSS"": {""size"": 2415, ""percentage"": ""2.85""}}",22,1,2,0,0
GitHub,yeshchyrova,cross_platform_programming_labs,946055291,2025-03-10T14:39:42Z,2025-04-05T06:14:46Z,main,0,0,75080,,Java,"{""Java"": {""size"": 13836, ""percentage"": ""100.00""}}",9,1,1,0,0
GitHub,Matthew-Neba,purchase-behaviour-modeling,942412440,2025-03-04T04:21:08Z,2025-04-05T08:35:12Z,main,0,0,1884014,,Jupyter Notebook,"{""Jupyter Notebook"": {""size"": 642319, ""percentage"": ""100.00""}}",12,1,1,0,0
GitHub,DewminiDeSilva,SARP,875908017,2024-10-21T04:37:21Z,2025-04-09T06:33:19Z,main,0,1,54299022,,Blade,"{""PHP"": {""size"": 544221, ""percentage"": ""21.86""}, ""JavaScript"": {""size"": 1042, ""percentage"": ""0.04""}, ""CSS"": {""size"": 20736, ""percentage"": ""0.83""}, ""SCSS"": {""size"": 290, ""percentage"": ""0.01""}, ""Blade"": {""size"": 1921860, ""percentage"": ""77.21""}, ""Hack"": {""size"": 1002, ""percentage"": ""0.04""}}",310,9,10,0,59
GitHub,SubirChDey,CarLink-Server,958999215,2025-04-02T05:28:10Z,2025-04-10T02:47:17Z,main,0,0,12570698,ISC,JavaScript,"{""JavaScript"": {""size"": 9224, ""percentage"": ""100.00""}}",15,1,1,0,0
